Time	Theta
676.472	88.15978
676.55	88.15972
676.643	88.1638
676.721	88.16149999999999
676.799	88.16032999999999
676.877	88.16438
676.955	88.16363
677.033	88.16134
677.127	88.16174
677.205	88.16332
677.283	88.16367
677.377	88.16171
677.455	88.16217999999999
677.533	88.16395999999999
677.611	88.1646
677.674	88.16516999999999
677.768	88.16636
677.861	88.16478
677.939	88.16702
678.017	88.16529999999999
678.095	88.16502999999999
678.173	88.16700999999999
678.251	88.16669999999999
678.329	88.16738
678.407	88.17043
678.485	88.1668
678.563	88.16396999999999
678.641	88.16820999999999
678.719	88.16677999999999
678.813	88.16722999999999
678.891	88.16623999999999
678.969	88.1678
679.062	88.16852999999999
679.14	88.16695999999999
679.218	88.16833
679.312	88.16669999999999
679.39	88.16807999999999
679.468	88.16687999999999
679.562	88.16708999999999
679.64	88.16689
679.718	88.16820999999999
679.811	88.16745999999999
679.889	88.16610999999999
679.967	88.16689
680.061	88.16837
680.139	88.16911999999999
680.217	88.16882
680.31	88.1677
680.388	88.16817999999999
680.466	88.16815
680.56	88.16775
680.638	88.16896
680.716	88.16955
680.809	88.16775
680.887	88.16830999999999
680.965	88.16891
681.059	88.16926
681.137	88.16802999999999
681.215	88.16714999999999
681.309	88.1694
681.387	88.16722999999999
681.465	88.16895
681.543	88.16976
681.621	88.16901999999999
681.699	88.17076999999999
681.777	88.16783
681.855	88.16797
681.933	88.17009999999999
682.013	88.16944
682.091	88.17102999999999
682.169	88.16798
682.262	88.17114
682.34	88.17075
682.418	88.17061
682.496	88.17187999999999
682.574	88.17096
682.652	88.17049999999999
682.73	88.17201
682.808	88.17290999999999
682.886	88.17321
682.98	88.17219999999999
683.058	88.17269999999999
683.136	88.17407999999999
683.229	88.17416
683.307	88.17276
683.385	88.17295999999999
683.463	88.1755
683.541	88.17305999999999
683.621	88.17541999999999
683.715	88.17640999999999
683.793	88.17576
683.871	88.1719
683.965	88.17242999999999
684.043	88.17495
684.121	88.17428
684.199	88.17335999999999
684.277	88.17425
684.355	88.17379
684.448	88.17232999999999
684.526	88.17473
684.604	88.17317999999999
684.698	88.17257
684.776	88.17237
684.854	88.17295999999999
684.947	88.17474999999999
685.025	88.17518
685.103	88.1753
685.197	88.17224999999999
685.275	88.17308
685.353	88.16986
685.447	88.17188999999999
685.525	88.17367999999999
685.603	88.17259999999999
685.696	88.17340999999999
685.774	88.17275
685.852	88.17195
685.946	88.17125999999999
686.024	88.17401
686.102	88.17332999999999
686.195	88.17219
686.273	88.17379
686.351	88.17345999999999
686.429	88.17331999999999
686.507	88.17451
686.585	88.17389999999999
686.679	88.17313
686.757	88.17308
686.835	88.17541999999999
686.913	88.17305999999999
686.991	88.17381999999999
687.069	88.17524999999999
687.147	88.17423
687.225	88.17470999999999
687.303	88.17486
687.381	88.17388
687.459	88.17532999999999
687.537	88.17433
687.63	88.17447999999999
687.71	88.17613
687.788	88.17505
687.882	88.17649999999999
687.96	88.17612
688.038	88.17609999999999
688.116	88.17576
688.194	88.17437
688.272	88.17817
688.366	88.17797999999999
688.444	88.17587999999999
688.522	88.17687
688.615	88.17652
688.693	88.17666
688.771	88.17814999999999
688.865	88.17596999999999
688.943	88.17739999999999
689.021	88.17736
689.114	88.17687
689.192	88.17886
689.27	88.17945999999999
689.348	88.17917999999999
689.426	88.17649999999999
689.504	88.17962
689.598	88.17792999999999
689.676	88.1767
689.754	88.17689
689.832	88.17764
689.91	88.17957
689.988	88.17994999999999
690.066	88.18069
690.144	88.1802
690.222	88.18046
690.3	88.17926
690.378	88.17949999999999
690.456	88.18034
690.55	88.18254999999999
690.628	88.17979
690.706	88.18047
690.784	88.17998999999999
690.862	88.18008999999999
690.94	88.1794
691.033	88.17890999999999
691.111	88.17745
691.189	88.17934
691.283	88.17931
691.361	88.17608
691.439	88.17747999999999
691.532	88.17845
691.61	88.17814999999999
691.688	88.17811999999999
691.782	88.17835
691.86	88.17863
691.938	88.17765999999999
692.016	88.17944
692.094	88.17697
692.172	88.17817
692.266	88.17904999999999
692.344	88.18088999999999
692.422	88.17944
692.5	88.17967999999999
692.578	88.1776
692.656	88.17850999999999
692.749	88.17942
692.827	88.18163
692.905	88.17828999999999
692.999	88.17796999999999
693.077	88.18015
693.155	88.17805
693.248	88.18215
693.326	88.18091
693.404	88.17935
693.482	88.17858
693.56	88.17953999999999
693.638	88.17841
693.732	88.17783999999999
693.81	88.17905999999999
693.888	88.17914999999999
693.981	88.17881
694.059	88.17882999999999
694.137	88.18102999999999
694.215	88.18025999999999
694.293	88.18083
694.371	88.18037
694.465	88.18124999999999
694.543	88.18216
694.621	88.18034999999999
694.699	88.17988
694.777	88.18060999999999
694.855	88.18204999999999
694.949	88.1819
695.027	88.18105
695.105	88.18185
695.183	88.18187999999999
695.261	88.18154
695.339	88.18325999999999
695.432	88.18278
695.51	88.18240999999999
695.588	88.1826
695.682	88.18083
695.76	88.1827
695.838	88.18437
695.931	88.18209999999999
696.009	88.18253
696.087	88.18262999999999
696.165	88.18245999999999
696.243	88.18460999999999
696.321	88.18611999999999
696.415	88.18388999999999
696.493	88.18566
696.571	88.1845
696.665	88.18583
696.743	88.18453
696.821	88.18384999999999
696.914	88.18287
696.992	88.18329999999999
697.07	88.18477999999999
697.164	88.18498
697.242	88.18477
697.32	88.18601
697.398	88.18365999999999
697.476	88.18481
697.554	88.18289
697.647	88.18485
697.725	88.18330999999999
697.803	88.1826
697.897	88.18261
697.975	88.18245999999999
698.053	88.18224
698.131	88.1845
698.209	88.18308999999999
698.287	88.18266999999999
698.381	88.18459999999999
698.459	88.1845
698.537	88.18146
698.615	88.18045
698.693	88.18123
698.771	88.18186999999999
698.864	88.17791
698.942	88.18203
699.02	88.17942
699.114	88.18196999999999
699.192	88.18109
699.27	88.17882999999999
699.348	88.17831
699.426	88.17948
699.504	88.18078
699.582	88.17850999999999
699.66	88.1796
699.738	88.17877
699.816	88.17958
699.894	88.17743
699.972	88.18007
700.05	88.18028
700.128	88.18018
700.206	88.18119999999999
700.284	88.17755
700.362	88.17833999999999
700.44	88.17859999999999
700.533	88.1793
700.611	88.17885
700.689	88.17754
700.783	88.17819
700.861	88.17909999999999
700.939	88.17806999999999
701.032	88.17851999999999
701.11	88.17822
701.188	88.17895
701.266	88.17999999999999
701.344	88.1776
701.422	88.1789
701.5	88.1793
701.578	88.1797
701.656	88.18114999999999
701.75	88.17891999999999
701.828	88.18057999999999
701.906	88.18121
702.	88.18307999999999
702.078	88.17927999999999
702.156	88.17951
702.234	88.18114999999999
702.312	88.17811999999999
702.39	88.17864999999999
702.483	88.17984
702.561	88.17985999999999
702.639	88.17992
702.717	88.18065999999999
702.795	88.17958999999999
702.873	88.17802999999999
702.951	88.18199999999999
703.029	88.1794
703.107	88.18046
703.201	88.18111999999999
703.279	88.17951
703.357	88.18018
703.435	88.18339999999999
703.513	88.17958999999999
703.591	88.18109
703.669	88.18263999999999
703.747	88.18097999999999
703.825	88.18182999999999
703.918	88.18236999999999
703.996	88.18436
704.074	88.1819
704.168	88.18175
704.246	88.18328
704.324	88.18211
704.418	88.18303999999999
704.496	88.1827
704.574	88.18357999999999
704.667	88.18244
704.745	88.18355
704.823	88.18472
704.917	88.18629
704.995	88.18473999999999
705.073	88.184
705.151	88.18502
705.229	88.18410999999999
705.307	88.18515
705.4	88.18469999999999
705.478	88.18365
705.556	88.18481999999999
705.65	88.18475
705.728	88.18360999999999
705.806	88.18280999999999
705.884	88.18437
705.962	88.18338
706.04	88.18377
706.133	88.18369
706.211	88.18215
706.289	88.18249999999999
706.385	88.18352999999999
706.463	88.1845
706.541	88.18427
706.619	88.18500999999999
706.697	88.18428999999999
706.775	88.18468999999999
706.869	88.18307999999999
706.947	88.18378999999999
707.025	88.18289
707.118	88.18533
707.196	88.18498
707.274	88.1858
707.368	88.18567999999999
707.446	88.18548
707.524	88.18614
707.617	88.1839
707.695	88.18324
707.773	88.18466
707.851	88.1844
707.929	88.18333
708.007	88.18242
708.085	88.18383
708.163	88.18533
708.243	88.18412
708.337	88.18522999999999
708.415	88.18329999999999
708.493	88.18433999999999
708.571	88.18402999999999
708.649	88.18498
708.727	88.18329
708.821	88.18311
708.899	88.18531999999999
708.977	88.18562
709.055	88.18712
709.133	88.18491999999999
709.211	88.187
709.304	88.18942
709.382	88.18749
709.46	88.1861
709.554	88.18885999999999
709.632	88.18833
709.71	88.18674999999999
709.788	88.1879
709.866	88.18758
709.944	88.19023
710.022	88.18736
710.1	88.18915
710.178	88.18898
710.271	88.18745
710.349	88.18741999999999
710.427	88.18647999999999
710.505	88.18948999999999
710.583	88.18929
710.661	88.18884999999999
710.755	88.18829
710.833	88.18939999999999
710.911	88.18602999999999
711.005	88.18742999999999
711.083	88.1901
711.161	88.19045999999999
711.254	88.18793
711.332	88.18751999999999
711.41	88.18719999999999
711.504	88.18795
711.582	88.1882
711.66	88.19014999999999
711.738	88.18772
711.816	88.18902999999999
711.894	88.18845999999999
711.972	88.18842
712.05	88.18666999999999
712.128	88.18754
712.221	88.18881999999999
712.299	88.18821
712.377	88.18799999999999
712.442	88.18833
712.535	88.18817
712.613	88.18629
712.707	88.18419999999999
712.785	88.18627
712.863	88.18857999999999
712.956	88.18733999999999
713.034	88.18857
713.112	88.18806
713.206	88.18796999999999
713.284	88.18912999999999
713.362	88.18833
713.456	88.19032999999999
713.534	88.18979999999999
713.612	88.18920999999999
713.69	88.19188
713.768	88.18955
713.846	88.19189999999999
713.939	88.19229
714.017	88.18938999999999
714.096	88.19348
714.174	88.19227
714.252	88.19185999999999
714.33	88.19039
714.424	88.19220999999999
714.502	88.19058
714.58	88.19013
714.658	88.19113
714.736	88.18938
714.814	88.19068
714.907	88.18925999999999
714.985	88.19039
715.063	88.19018
715.157	88.18988999999999
715.235	88.19263
715.313	88.19172999999999
715.407	88.19054999999999
715.485	88.19048
715.563	88.19072
715.641	88.1904
715.719	88.19314
715.797	88.19144999999999
715.89	88.1922
715.968	88.19154999999999
716.046	88.19019
716.14	88.192
716.218	88.1931
716.296	88.19162
716.389	88.19242999999999
716.467	88.19381
716.545	88.19178
716.623	88.19412
716.701	88.19534999999999
716.779	88.195
716.873	88.19403
716.951	88.19533
717.029	88.19327
717.123	88.19377
717.201	88.19587
717.279	88.19509
717.372	88.19403
717.45	88.19376
717.528	88.1916
717.622	88.19554
717.7	88.19507999999999
717.778	88.19778
717.871	88.19650999999999
717.949	88.1947
718.027	88.19515
718.121	88.19621
718.201	88.19695
718.279	88.19367
718.357	88.19189999999999
718.435	88.19621
718.513	88.19713999999999
718.591	88.19502
718.669	88.19597999999999
718.747	88.19641999999999
718.84	88.19578
718.918	88.19601999999999
718.996	88.19739
719.09	88.19642999999999
719.168	88.19543999999999
719.246	88.19677
719.324	88.19711
719.402	88.19726999999999
719.48	88.19708
719.574	88.19447
719.652	88.19569999999999
719.73	88.1965
719.808	88.19784999999999
719.886	88.19742
719.964	88.19597999999999
720.057	88.19877
720.135	88.1968
720.213	88.19739
720.307	88.19766
720.385	88.19725
720.463	88.19743
720.556	88.19650999999999
720.634	88.19648
720.712	88.19679
720.806	88.19557999999999
720.884	88.19742
720.962	88.19726999999999
721.056	88.19756
721.134	88.1964
721.212	88.19585
721.29	88.19981999999999
721.368	88.19711
721.446	88.19703
721.539	88.19905
721.617	88.19780999999999
721.695	88.19805
721.773	88.19721
721.851	88.19841
721.929	88.1968
722.007	88.19657
722.085	88.19545
722.163	88.19739999999999
722.241	88.19828
722.319	88.19736999999999
722.397	88.19815999999999
722.491	88.19668
722.569	88.19644
722.647	88.19592999999999
722.74	88.19645
722.818	88.19614999999999
722.896	88.19690999999999
722.99	88.19485999999999
723.068	88.19681
723.146	88.19577
723.224	88.19509
723.302	88.19725
723.38	88.19789
723.474	88.19608
723.552	88.19788
723.63	88.19462
723.723	88.19663
723.801	88.19617
723.879	88.19533
723.973	88.1952
724.051	88.19646999999999
724.129	88.19603
724.207	88.19698
724.285	88.1961
724.363	88.19529
724.456	88.19521999999999
724.534	88.19435999999999
724.612	88.1948
724.69	88.19475999999999
724.768	88.19442
724.846	88.1926
724.94	88.19483
725.018	88.19542
725.096	88.19530999999999
725.189	88.19561999999999
725.267	88.1961
725.345	88.19512999999999
725.423	88.19679
725.501	88.19505
725.579	88.19475
725.657	88.19211999999999
725.735	88.19411
725.813	88.19676
725.891	88.19129
725.969	88.19393
726.047	88.19447
726.141	88.19569999999999
726.219	88.19556999999999
726.297	88.19478
726.375	88.19371
726.453	88.19435
726.531	88.19422
726.625	88.19483
726.703	88.19426
726.781	88.1952
726.859	88.19372999999999
726.937	88.19328999999999
727.015	88.1938
727.108	88.19404999999999
727.186	88.19557999999999
727.264	88.19348
727.358	88.195
727.436	88.19502
727.514	88.19677999999999
727.592	88.19641
727.67	88.19408999999999
727.748	88.19530999999999
727.841	88.19623
727.919	88.19538
727.997	88.19462
728.075	88.19454999999999
728.153	88.19502
728.231	88.1946
728.325	88.19632
728.403	88.19496
728.481	88.19666
728.575	88.19789999999999
728.653	88.19599
728.731	88.19528
728.809	88.19769
728.887	88.19533
728.965	88.19657
729.043	88.19599
729.121	88.19697
729.199	88.19633999999999
729.277	88.19488
729.355	88.19608
729.433	88.19693
729.526	88.19666
729.604	88.19700999999999
729.682	88.1973
729.76	88.19632
729.838	88.19856
729.916	88.19711
729.994	88.19739999999999
730.072	88.19736999999999
730.15	88.19717999999999
730.228	88.20035999999999
730.306	88.19779
730.384	88.19613
730.478	88.19782
730.556	88.19756
730.634	88.19776999999999
730.727	88.19548999999999
730.805	88.19767999999999
730.883	88.1961
730.961	88.19633999999999
731.039	88.19668999999999
731.117	88.19717
731.211	88.19408
731.289	88.19583
731.367	88.19475999999999
731.445	88.19623
731.523	88.19457
731.601	88.19775
731.694	88.19735
731.772	88.19648
731.85	88.19509
731.944	88.19633999999999
732.022	88.19385
732.1	88.1956
732.194	88.1955
732.272	88.19454999999999
732.35	88.1946
732.754	88.19575999999999
732.832	88.19403
732.91	88.19501
732.988	88.1956
733.066	88.19646999999999
733.144	88.19568
733.193	88.19413
733.259	88.19591
733.325	88.1965
733.413	88.19538
733.481	88.19565
733.552	88.19641
733.642	88.19688
733.71	88.19706
733.778	88.19868
733.856	88.19681999999999
733.922	88.19995
733.989	88.19748
734.066	88.19762999999999
734.137	88.19663
734.205	88.19762
734.284	88.19852999999999
734.353	88.19681999999999
734.422	88.19798
734.514	88.1994
734.59	88.19691999999999
734.661	88.19811
734.749	88.19726999999999
734.817	88.19892
734.888	88.19681999999999
734.979	88.19981
735.046	88.19788
735.118	88.19865999999999
735.2	88.19682999999999
735.269	88.19524
735.337	88.19756
735.415	88.19702
735.485	88.19852999999999
735.553	88.19672999999999
735.644	88.19587
735.712	88.19619
735.78	88.19735
735.872	88.19494999999999
735.941	88.19698
736.012	88.19621
736.09	88.19552999999999
736.158	88.19462
736.227	88.19704999999999
736.306	88.19815999999999
736.372	88.19739
736.441	88.19721
736.521	88.19747
736.591	88.19650999999999
736.658	88.19981
736.741	88.19847
736.809	88.19757
736.876	88.19851999999999
736.957	88.19901
737.025	88.19623999999999
737.096	88.19887
737.178	88.19765
737.246	88.19555
737.312	88.19693
737.403	88.19842999999999
737.471	88.19743
737.542	88.19966
737.623	88.19809
737.689	88.19722999999999
737.76	88.19814
737.839	88.19870999999999
737.91	88.1977
737.98	88.2003
738.057	88.19852999999999
738.126	88.19802
738.197	88.19727999999999
738.279	88.19873
738.349	88.19745999999999
738.418	88.20054999999999
738.5	88.19892
738.568	88.19780999999999
738.639	88.19877
738.718	88.19805
738.786	88.19932999999999
738.856	88.19963
738.937	88.19761
739.006	88.19833999999999
739.074	88.19874
739.152	88.19814
739.221	88.19914
739.292	88.19769
739.371	88.19690999999999
739.438	88.20102
739.51	88.20033
739.589	88.19972
739.656	88.20115999999999
739.726	88.19879999999999
739.806	88.20258
739.872	88.19964999999999
739.938	88.20058999999999
740.018	88.19962
740.086	88.20035
740.153	88.20091
740.235	88.19865999999999
740.305	88.19962
740.372	88.20004
740.458	88.20087
740.53	88.19982999999999
740.6	88.20051
740.685	88.19950999999999
740.751	88.20016
740.819	88.20106
740.898	88.20191
740.966	88.19968
741.036	88.20248
741.121	88.20254
741.189	88.19908
741.256	88.2003
741.337	88.20022999999999
741.408	88.20277999999999
741.48	88.2025
741.569	88.20013999999999
741.638	88.20187999999999
741.707	88.19995
741.786	88.20048
741.854	88.20181
741.924	88.20133
742.006	88.20382
742.073	88.20174999999999
742.143	88.20185
742.231	88.19998
742.3	88.20245999999999
742.369	88.20096
742.46	88.20236999999999
742.527	88.20123
742.599	88.2011
742.689	88.20239
742.757	88.20035
742.825	88.2003
742.902	88.20093
742.973	88.20012
743.041	88.20115999999999
743.127	88.20191
743.192	88.20203
743.26	88.20369
743.342	88.20217
743.41	88.20371
